formula,A1,A2,B1,B2,X,is_alloy,x_frac,Eg,dHf,dHd,A1_NdValence,A1_NValence,A1_Electronegativity,A1_AtomicRadius,A1_GSbandgap,A1_GSmagmom,A1_MeltingT,A2_NdValence,A2_NValence,A2_Electronegativity,A2_AtomicRadius,A2_GSbandgap,A2_GSmagmom,A2_MeltingT,B1_NdValence,B1_NValence,B1_Electronegativity,B1_AtomicRadius,B1_GSbandgap,B1_GSmagmom,B1_MeltingT,B2_NdValence,B2_NValence,B2_Electronegativity,B2_AtomicRadius,B2_GSbandgap,B2_GSmagmom,B2_MeltingT,X_NdValence,X_NValence,X_Electronegativity,X_AtomicRadius,X_GSbandgap,X_GSmagmom,X_MeltingT
Rb4Mg3CoCl12,Rb,,Mg,Co,Cl,True,0.25,0.4386000000000001,-1.90825,0.04101895774647035,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb4MgCo3Cl12,Rb,,Mg,Co,Cl,True,0.75,0.3012999999999999,-1.4766460000000001,0.09461449932980459,0.0,1.0,0.82,2.35,0.0,0.0,312.46,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2Ca3MnCl12,K,Cs,Ca,Mn,Cl,True,0.25,2.6399999999999997,-2.269815499999999,0.011739846875391535,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsCaMnCl6,K,Cs,Ca,Mn,Cl,True,0.5,1.8284999999999998,-2.0643177500000007,0.020835568315047404,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2CaMn3Cl12,K,Cs,Ca,Mn,Cl,True,0.75,1.6431999999999998,-1.8612775000000006,0.022545878680903186,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4Mn3NiCl12,K,,Mn,Ni,Cl,True,0.25,0.0,-1.5461415000000003,0.043584545190440416,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2MnNiCl6,K,,Mn,Ni,Cl,True,0.5,0.0,-1.4636644999999995,0.05131295375078704,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4MnNi3Cl12,K,,Mn,Ni,Cl,True,0.75,0.0,-1.3783027500000002,0.061926112311128545,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4Fe3CuF12,K,,Fe,Cu,F,True,0.25,0.0,-2.45028175,0.09765207897866635,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2FeCuF6,K,,Fe,Cu,F,True,0.5,0.0,-2.45400875,0.03845803616616639,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K4FeCu3F12,K,,Fe,Cu,F,True,0.75,0.0,-2.4052927499999996,-0.0016134464508317237,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,6.0,8.0,1.83,1.4,0.0,2.1106628,1811.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Cr3MnBr12,Rb,Cs,Cr,Mn,Br,True,0.25,0.0,-1.31643525,0.051044519180823755,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
RbCsCrMnBr6,Rb,Cs,Cr,Mn,Br,True,0.5,0.0,-1.3284632500000009,0.0554698604121473,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2CrMn3Br12,Rb,Cs,Cr,Mn,Br,True,0.75,0.0,-1.3423215,0.05684733674763365,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2Ni3PbF12,Rb,Cs,Ni,Pb,F,True,0.25,0.23930000000000007,-2.39977925,0.066238995978666,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
RbCsNiPbF6,Rb,Cs,Ni,Pb,F,True,0.5,0.2814000000000001,-2.49443375,0.06959994039888606,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2NiPb3F12,Rb,Cs,Ni,Pb,F,True,0.75,1.1805999999999999,-2.6135605000000006,0.036611764739334696,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,8.0,10.0,1.91,1.35,0.0,0.5953947,1728.0,10.0,28.0,2.33,1.8,0.0,0.0,600.61,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Sr3CdCl12,Rb,Cs,Sr,Cd,Cl,True,0.25,3.9965,-2.28964125,0.018174398528609803,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
RbCsSrCdCl6,Rb,Cs,Sr,Cd,Cl,True,0.5,3.0351,-2.0763892499999996,0.025626669371472843,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2SrCd3Cl12,Rb,Cs,Sr,Cd,Cl,True,0.75,2.5829,-1.8617502499999996,0.03117550553813908,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4Ca3BaI12,Cs,,Ca,Ba,I,True,0.25,3.6859,-1.72468325,0.016738993956991965,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs2CaBaI6,Cs,,Ca,Ba,I,True,0.5,3.6298,-1.7422159999999998,0.02295766845699232,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4CaBa3I12,Cs,,Ca,Ba,I,True,0.75,3.6524,-1.76017725,0.028747842956991843,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,2.0,0.89,2.15,0.0,0.0,1000.0,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Rb2Cs2Co3CdBr12,Rb,Cs,Co,Cd,Br,True,0.25,0.15180000000000005,-1.08534225,0.12259386149116747,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
RbCsCoCdBr6,Rb,Cs,Co,Cd,Br,True,0.5,0.24440000000000006,-1.18805175,0.10539674940783428,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2CoCd3Br12,Rb,Cs,Co,Cd,Br,True,0.75,0.38849999999999996,-1.2939407500000002,0.08502013732450031,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K4Mg3VCl12,K,,Mg,V,Cl,True,0.25,1.0624000000000002,-1.99223025,0.018400007246473837,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2MgVCl6,K,,Mg,V,Cl,True,0.5,0.5598000000000001,-1.8767097499999998,0.022576831288141364,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K4MgV3Cl12,K,,Mg,V,Cl,True,0.75,0.49729999999999963,-1.7616777499999998,0.025428548829807163,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,0.0,2.0,1.31,1.5,0.0,0.0,923.0,3.0,5.0,1.63,1.35,0.0,0.0,2183.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4Ca3CrCl12,Cs,,Ca,Cr,Cl,True,0.25,0.0,-2.2557617500000005,0.04207353992620089,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs2CaCrCl6,Cs,,Ca,Cr,Cl,True,0.5,0.0,-2.04031875,0.049519829852403774,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4CaCr3Cl12,Cs,,Ca,Cr,Cl,True,0.75,0.07160000000000011,-1.8273027500000005,0.05453911977860404,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,5.0,6.0,1.66,1.4,0.0,0.0,2180.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4Ca3CdBr12,Cs,,Ca,Cd,Br,True,0.25,3.0288,-1.98878125,0.01619125772475183,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs2CaCdBr6,Cs,,Ca,Cd,Br,True,0.5,1.9830999999999999,-1.7962455000000002,0.03342326544950147,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4CaCd3Br12,Cs,,Ca,Cd,Br,True,0.75,1.4283000000000001,-1.6040367499999995,0.04824722419950156,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4Mn3SnCl12,Cs,,Mn,Sn,Cl,True,0.25,1.4593999999999998,-1.6828189999999998,0.0160567226466366,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs2MnSnCl6,Cs,,Mn,Sn,Cl,True,0.5,1.5121,-1.6739477500000006,0.015424116458632398,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Cs4MnSn3Cl12,Cs,,Mn,Sn,Cl,True,0.75,1.7600000000000002,-1.6742409999999999,0.011553706255474694,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2Mg3MnF12,Rb,Cs,Mg,Mn,F,True,0.25,3.0103,-3.266249249999999,0.03545608604332262,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
RbCsMgMnF6,Rb,Cs,Mg,Mn,F,True,0.5,2.1461000000000006,-3.1010400000000002,0.02700346971531875,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2MgMn3F12,Rb,Cs,Mg,Mn,F,True,0.75,2.0588,-2.937317,0.0170646033873183,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K4Mn3ZnF12,K,,Mn,Zn,F,True,0.25,1.2541000000000002,-2.77592675,0.01872968821429488,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2MnZnF6,K,,Mn,Zn,F,True,0.5,0.9669000000000001,-2.763249749999999,0.02366440769130751,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K4MnZn3F12,K,,Mn,Zn,F,True,0.75,1.3983999999999999,-2.7518227499999997,0.029409499918320314,0.0,1.0,0.82,2.2,0.0,0.0,336.53,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,12.0,1.65,1.35,0.0,0.0,692.68,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2Cs2Co3CdCl12,K,Cs,Co,Cd,Cl,True,0.25,0.28479999999999994,-1.3512709999999999,0.10552394124647124,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsCoCdCl6,K,Cs,Co,Cd,Cl,True,0.5,0.33430000000000004,-1.4475902500000004,0.08795853874647053,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2CoCd3Cl12,K,Cs,Co,Cd,Cl,True,0.75,0.38260000000000005,-1.5469787499999998,0.0673238862464709,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,12.0,1.69,1.55,0.0,0.0,594.22,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2Ca3CoCl12,K,Cs,Ca,Co,Cl,True,0.25,0.3978999999999999,-2.1680995,0.0338409311214698,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsCaCoCl6,K,Cs,Ca,Co,Cl,True,0.5,0.3124,-1.8597817499999998,0.06647747412146998,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Cs2CaCo3Cl12,K,Cs,Ca,Co,Cl,True,0.75,0.2762,-1.5574530000000002,0.09312501712147236,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2Ca3SrCl12,Rb,Cs,Ca,Sr,Cl,True,0.25,5.1905,-2.4885460000000004,0.004769750935739392,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
RbCsCaSrCl6,Rb,Cs,Ca,Sr,Cl,True,0.5,5.1873000000000005,-2.49502,0.004533062685736944,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2CaSr3Cl12,Rb,Cs,Ca,Sr,Cl,True,0.75,5.1467,-2.5007634999999997,0.003264931028600593,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
K2Rb2Mg3CaF12,K,Rb,Mg,Ca,F,True,0.25,6.677,-3.5311802499999994,0.021344341353664475,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,2.0,1.31,1.5,0.0,0.0,923.0,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
KRbMgCaF6,K,Rb,Mg,Ca,F,True,0.5,6.6013,-3.57033275,0.03735799489533154,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,2.0,1.31,1.5,0.0,0.0,923.0,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
K2Rb2MgCa3F12,K,Rb,Mg,Ca,F,True,0.75,6.421200000000001,-3.6254627499999996,0.023369805197667404,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,2.0,1.31,1.5,0.0,0.0,923.0,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,0.0,7.0,3.98,0.5,1.97,0.0,53.5
Rb2Cs2Ca3CoBr12,Rb,Cs,Ca,Co,Br,True,0.25,0.3936,-1.8650174999999998,0.04401671209975211,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
RbCsCaCoBr6,Rb,Cs,Ca,Co,Br,True,0.5,0.32089999999999996,-1.5670302500000006,0.08070098160227746,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2CaCo3Br12,Rb,Cs,Ca,Co,Br,True,0.75,0.259,-1.2745260000000003,0.11030805243561081,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.0,1.8,0.0,0.0,1115.0,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Cs4Mn3SnI12,Cs,,Mn,Sn,I,True,0.25,0.9294000000000002,-0.9783792499999997,0.058311191285179476,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs2MnSnI6,Cs,,Mn,Sn,I,True,0.5,0.9815,-1.00356575,0.049045852688085034,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Cs4MnSn3I12,Cs,,Mn,Sn,I,True,0.75,1.1602999999999999,-1.0315767500000004,0.0319191716743239,0.0,1.0,0.79,2.6,0.0,0.0,301.59,,,,,,,,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,10.0,14.0,1.96,1.45,0.0,0.0,505.08,10.0,17.0,2.66,1.4,1.062,0.0,386.85
Na2K2Co3CuCl12,Na,K,Co,Cu,Cl,True,0.25,0.0,-1.2285037500000002,0.09699049595663833,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
NaKCoCuCl6,Na,K,Co,Cu,Cl,True,0.5,0.0,-1.2438224999999996,0.07978225395663996,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Na2K2CoCu3Cl12,Na,K,Co,Cu,Cl,True,0.75,0.0,-1.2522727499999995,0.05112822545663853,0.0,1.0,0.93,1.8,0.0,0.0,370.87,0.0,1.0,0.82,2.2,0.0,0.0,336.53,7.0,9.0,1.88,1.35,0.0,1.5484712,1768.0,10.0,11.0,1.9,1.35,0.0,0.0,1357.77,0.0,7.0,3.16,1.0,2.493,0.0,171.6
Rb2Cs2Mn3SrBr12,Rb,Cs,Mn,Sr,Br,True,0.25,1.5194999999999999,-1.5725032500000005,0.042392846518464644,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
Rb2Cs2MnSr3Br12,Rb,Cs,Mn,Sr,Br,True,0.75,2.5337,-1.9831284999999998,0.032750663389153,0.0,1.0,0.82,2.35,0.0,0.0,312.46,0.0,1.0,0.79,2.6,0.0,0.0,301.59,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,2.0,0.95,2.0,0.0,0.0,1050.0,10.0,17.0,2.96,1.15,1.457,0.0,265.8
K2Cs2Mg3MnCl12,K,Cs,Mg,Mn,Cl,True,0.25,2.5371,-2.0052925000000004,0.020351245602794776,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
KCsMgMnCl6,K,Cs,Mg,Mn,Cl,True,0.5,1.6307,-1.8899895000000009,0.021270810084116576,0.0,1.0,0.82,2.2,0.0,0.0,336.53,0.0,1.0,0.79,2.6,0.0,0.0,301.59,0.0,2.0,1.31,1.5,0.0,0.0,923.0,5.0,7.0,1.55,1.4,0.0,0.000310120689655,1519.0,0.0,7.0,3.16,1.0,2.493,0.0,171.6
