alloy_id,A1,A2,B1,B2,X,x,formula,formula_0,formula_100,Eg,direct,dHf,dHd
KRbCoCdCl6,K,Rb,Co,Cd,Cl,50,KRbCoCdCl6,KRbCo2Cl6,KRbCd2Cl6,0.3256000000000001,True,-1.4396617499999997,0.08261430349647014
KRbCoCdCl6,K,Rb,Co,Cd,Cl,75,K2Rb2CoCd3Cl12,KRbCo2Cl6,KRbCd2Cl6,0.4459000000000001,False,-1.5376275,0.0634024009964711
Cs2SrSnCl6,Cs,,Sr,Sn,Cl,25,Cs4Sr3SnCl12,CsSrCl3,CsSnCl3,3.922,False,-2.304092,0.004331121602094701
Cs2SrSnCl6,Cs,,Sr,Sn,Cl,50,Cs2SrSnCl6,CsSrCl3,CsSnCl3,2.6874000000000002,True,-2.089346999999999,0.006576993204189474
Cs2SrSnCl6,Cs,,Sr,Sn,Cl,75,Cs4SrSn3Cl12,CsSrCl3,CsSnCl3,2.2155,False,-1.8762910000000002,0.007133864806280421
Rb2CaVCl6,Rb,,Ca,V,Cl,25,Rb4Ca3VCl12,RbCaCl3,RbVCl3,1.2439,False,-2.2667165,0.001079243528606888
Rb2CaVCl6,Rb,,Ca,V,Cl,50,Rb2CaVCl6,RbCaCl3,RbVCl3,0.3921999999999999,False,-2.0569414999999998,0.013746531621476876
Rb2CaVCl6,Rb,,Ca,V,Cl,75,Rb4CaV3Cl12,RbCaCl3,RbVCl3,0.3479000000000001,False,-1.8558597499999998,0.017079841996475054
KCsMnCoI6,K,Cs,Mn,Co,I,25,K2Cs2Mn3CoI12,KCsMn2I6,KCsCo2I6,0.0,False,-0.83448825,0.11068528669262179
KCsMnCoI6,K,Cs,Mn,Co,I,50,KCsMnCoI6,KCsMn2I6,KCsCo2I6,0.0,False,-0.7510097500000004,0.14230551383629875
KCsMnCoI6,K,Cs,Mn,Co,I,75,K2Cs2MnCo3I12,KCsMn2I6,KCsCo2I6,0.0,False,-0.6590129999999998,0.18244399097997688
RbCsCoCdF6,Rb,Cs,Co,Cd,F,25,Rb2Cs2Co3CdF12,RbCsCo2F6,RbCsCd2F6,0.2956000000000001,False,-2.4076820000000003,0.026881770436992802
RbCsCoCdF6,Rb,Cs,Co,Cd,F,50,RbCsCoCdF6,RbCsCo2F6,RbCsCd2F6,0.03189999999999982,False,-2.4752065,0.0355148383119932
RbCsCoCdF6,Rb,Cs,Co,Cd,F,75,Rb2Cs2CoCd3F12,RbCsCo2F6,RbCsCd2F6,0.35050000000000003,True,-2.5622455000000004,0.022618157311993237
Cs2CoNiCl6,Cs,,Co,Ni,Cl,25,Cs4Co3NiCl12,CsCoCl3,CsNiCl3,0.09370000000000012,True,-1.2634599999999998,0.1452139428714725
Cs2CoNiCl6,Cs,,Co,Ni,Cl,50,Cs2CoNiCl6,CsCoCl3,CsNiCl3,0.0,False,-1.2602447499999996,0.1529597798714719
Cs2CoNiCl6,Cs,,Co,Ni,Cl,75,Cs4CoNi3Cl12,CsCoCl3,CsNiCl3,0.0,False,-1.2569882499999998,0.13735125262147685
Rb2MnCdCl6,Rb,,Mn,Cd,Cl,25,Rb4Mn3CdCl12,RbMnCl3,RbCdCl3,1.1226,False,-1.65617425,0.027747283940438905
Rb2MnCdCl6,Rb,,Mn,Cd,Cl,50,Rb2MnCdCl6,RbMnCl3,RbCdCl3,0.8301000000000001,False,-1.65066275,0.034226657750782596
Rb2MnCdCl6,Rb,,Mn,Cd,Cl,75,Rb4MnCd3Cl12,RbMnCl3,RbCdCl3,1.0683,False,-1.6461597499999996,0.031390186227795436
Cs2MnSnBr6,Cs,,Mn,Sn,Br,25,Cs4Mn3SnBr12,CsMnBr3,CsSnBr3,1.2295,False,-1.4006797499999997,0.04222718139227499
Cs2MnSnBr6,Cs,,Mn,Sn,Br,50,Cs2MnSnBr6,CsMnBr3,CsSnBr3,1.2727,False,-1.4069530000000001,0.036595077326433856
Cs2MnSnBr6,Cs,,Mn,Sn,Br,75,Cs4MnSn3Br12,CsMnBr3,CsSnBr3,1.4024,False,-1.4201465000000006,0.01893244591683807
Cs2CuPbCl6,Cs,,Cu,Pb,Cl,25,Cs4Cu3PbCl12,CsCuCl3,CsPbCl3,0.0,False,-1.4405915,0.002387920288139167
Cs2CuPbCl6,Cs,,Cu,Pb,Cl,50,Cs2CuPbCl6,CsCuCl3,CsPbCl3,0.0,False,-1.5138449999999999,0.03143336587147294
Cs2CuPbCl6,Cs,,Cu,Pb,Cl,75,Cs4CuPb3Cl12,CsCuCl3,CsPbCl3,0.0,False,-1.6086374999999997,0.03143118293573277
K2CoNiF6,K,,Co,Ni,F,25,K4Co3NiF12,KCoF3,KNiF3,0.09759999999999991,False,-2.3695432499999995,0.020872344895329853
K2CoNiF6,K,,Co,Ni,F,50,K2CoNiF6,KCoF3,KNiF3,0.0,False,-2.36165925,0.02477064314533184
K2CoNiF6,K,,Co,Ni,F,75,K4CoNi3F12,KCoF3,KNiF3,0.040899999999999936,False,-2.3540134999999998,0.02832746427033328
KRbCoCdBr6,K,Rb,Co,Cd,Br,25,K2Rb2Co3CdBr12,KRbCo2Br6,KRbCd2Br6,0.04269999999999996,False,-1.06534475,0.12104935824116847
KRbCoCdBr6,K,Rb,Co,Cd,Br,50,KRbCoCdBr6,KRbCo2Br6,KRbCd2Br6,0.3071,False,-1.1653982500000002,0.10650824615783483
KRbCoCdBr6,K,Rb,Co,Cd,Br,75,K2Rb2CoCd3Br12,KRbCo2Br6,KRbCd2Br6,0.426,False,-1.2685300000000002,0.08888888407450102
RbCsCaMnBr6,Rb,Cs,Ca,Mn,Br,25,Rb2Cs2Ca3MnBr12,RbCsCa2Br6,RbCsMn2Br6,2.4918,False,-1.9635835,0.01695792688915443
RbCsCaMnBr6,Rb,Cs,Ca,Mn,Br,50,RbCsCaMnBr6,RbCsCa2Br6,RbCsMn2Br6,1.7452,False,-1.7622934999999997,0.029535638953809062
RbCsCaMnBr6,Rb,Cs,Ca,Mn,Br,75,Rb2Cs2CaMn3Br12,RbCsCa2Br6,RbCsMn2Br6,1.4518,False,-1.56593675,0.03718010101846536
RbCsCoCuF6,Rb,Cs,Co,Cu,F,25,Rb2Cs2Co3CuF12,RbCsCo2F6,RbCsCu2F6,0.0,False,-2.3049880000000003,0.047215740255798444
RbCsCoCuF6,Rb,Cs,Co,Cu,F,50,RbCsCoCuF6,RbCsCo2F6,RbCsCu2F6,,,,
RbCsCoCuF6,Rb,Cs,Co,Cu,F,75,Rb2Cs2CoCu3F12,RbCsCo2F6,RbCsCu2F6,0.0,False,-2.296069749999999,0.007215173644540052
Rb2CaCrCl6,Rb,,Ca,Cr,Cl,25,Rb4Ca3CrCl12,RbCaCl3,RbCrCl3,0.0,False,-2.2197947500000006,0.03941970092620206
Rb2CaCrCl6,Rb,,Ca,Cr,Cl,50,Rb2CaCrCl6,RbCaCl3,RbCrCl3,0.0,False,-2.0115992500000006,0.043207651852404716
Rb2CaCrCl6,Rb,,Ca,Cr,Cl,75,Rb4CaCr3Cl12,RbCaCl3,RbCrCl3,0.0,False,-1.8007665000000004,0.04963285277860496
RbCsMnSnCl6,Rb,Cs,Mn,Sn,Cl,25,Rb2Cs2Mn3SnCl12,RbCsMn2Cl6,RbCsSn2Cl6,1.414,False,-1.6651125,0.025720625431146615
RbCsMnSnCl6,Rb,Cs,Mn,Sn,Cl,50,RbCsMnSnCl6,RbCsMn2Cl6,RbCsSn2Cl6,1.4864,False,-1.656344,0.028569215472939113
RbCsMnSnCl6,Rb,Cs,Mn,Sn,Cl,75,Rb2Cs2MnSn3Cl12,RbCsMn2Cl6,RbCsSn2Cl6,1.9586999999999999,False,-1.6543840000000003,0.020688669255471304
Cs2PdSnI6,Cs,,Pd,Sn,I,25,Cs4Pd3SnI12,CsPdI3,CsSnI3,0.0,False,-0.8906157499999999,0.04236681967454814
Cs2PdSnI6,Cs,,Pd,Sn,I,50,Cs2PdSnI6,CsPdI3,CsSnI3,0.0,False,-0.935859,0.04491837264210741
Cs2PdSnI6,Cs,,Pd,Sn,I,75,Cs4PdSn3I12,CsPdI3,CsSnI3,0.0,False,-0.9899450000000002,0.03259696423466796
RbCsCoPbF6,Rb,Cs,Co,Pb,F,25,Rb2Cs2Co3PbF12,RbCsCo2F6,RbCsPb2F6,0.2622,False,-2.418196000000001,0.04580713393699387
RbCsCoPbF6,Rb,Cs,Co,Pb,F,50,RbCsCoPbF6,RbCsCo2F6,RbCsPb2F6,0.27500000000000036,True,-2.5099817500000006,0.05961831531199291
RbCsCoPbF6,Rb,Cs,Co,Pb,F,75,Rb2Cs2CoPb3F12,RbCsCo2F6,RbCsPb2F6,0.5015999999999998,False,-2.6173139999999995,0.03571495706555261
RbCsVMnCl6,Rb,Cs,V,Mn,Cl,25,Rb2Cs2V3MnCl12,RbCsV2Cl6,RbCsMn2Cl6,0.24460000000000015,False,-1.663139249999999,0.05611901006112596
RbCsVMnCl6,Rb,Cs,V,Mn,Cl,50,RbCsVMnCl6,RbCsV2Cl6,RbCsMn2Cl6,0.3357000000000001,False,-1.6688069999999997,0.050614916350780526
RbCsVMnCl6,Rb,Cs,V,Mn,Cl,75,Rb2Cs2VMn3Cl12,RbCsV2Cl6,RbCsMn2Cl6,0.42680000000000007,True,-1.6737639999999998,0.034352349858621345
Cs2CrPbCl6,Cs,,Cr,Pb,Cl,25,Cs4Cr3PbCl12,CsCrCl3,CsPbCl3,0.0,False,-1.6379625000000004,0.05113611977860444
Cs2CrPbCl6,Cs,,Cr,Pb,Cl,50,Cs2CrPbCl6,CsCrCl3,CsPbCl3,0.0,False,-1.6566784999999995,0.04767357985240217
Cs2CrPbCl6,Cs,,Cr,Pb,Cl,75,Cs4CrPb3Cl12,CsCrCl3,CsPbCl3,0.0,False,-1.6789297499999996,0.04067578992620158
KRbMgCoCl6,K,Rb,Mg,Co,Cl,25,K2Rb2Mg3CoCl12,KRbMg2Cl6,KRbCo2Cl6,0.40000000000000013,False,-1.8982557499999995,0.04519277324647408
KRbMgCoCl6,K,Rb,Mg,Co,Cl,50,KRbMgCoCl6,KRbMg2Cl6,KRbCo2Cl6,0.34350000000000014,False,-1.68129,0.06849590928814031
KRbMgCoCl6,K,Rb,Mg,Co,Cl,75,K2Rb2MgCo3Cl12,KRbMg2Cl6,KRbCo2Cl6,0.28980000000000006,False,-1.4669937500000003,0.08912954532980688
RbCsCaSrBr6,Rb,Cs,Ca,Sr,Br,25,Rb2Cs2Ca3SrBr12,RbCsCa2Br6,RbCsSr2Br6,4.3773,False,-2.17181275,0.0008008667247523249
RbCsCaSrBr6,Rb,Cs,Ca,Sr,Br,50,RbCsCaSrBr6,RbCsCa2Br6,RbCsSr2Br6,4.3405000000000005,False,-2.1805700000000003,0.0038228622247502564
RbCsCaSrBr6,Rb,Cs,Ca,Sr,Br,75,Rb2Cs2CaSr3Br12,RbCsCa2Br6,RbCsSr2Br6,4.3329,False,-2.1908369999999997,0.003985227449497586
Rb2CoZnF6,Rb,,Co,Zn,F,25,Rb4Co3ZnF12,RbCoF3,RbZnF3,0.3006,False,-2.44733825,0.0075496478953303026
Rb2CoZnF6,Rb,,Co,Zn,F,50,Rb2CoZnF6,RbCoF3,RbZnF3,0.34709999999999996,False,-2.537706,0.016679672728663775
Rb2CoZnF6,Rb,,Co,Zn,F,75,Rb4CoZn3F12,RbCoF3,RbZnF3,0.5407,True,-2.628155,0.02341798160366082
Cs2MgBaBr6,Cs,,Mg,Ba,Br,25,Cs4Mg3BaBr12,CsMgBr3,CsBaBr3,3.1142,True,-1.9022422499999998,0.046438505407834896
Cs2MgBaBr6,Cs,,Mg,Ba,Br,50,Cs2MgBaBr6,CsMgBr3,CsBaBr3,3.5187999999999997,False,-2.00620575,0.05239282561616765
Cs2MgBaBr6,Cs,,Mg,Ba,Br,75,Cs4MgBa3Br12,CsMgBr3,CsBaBr3,3.9246,False,-2.1124442500000002,0.04778098103283579
RbCsMgSnCl6,Rb,Cs,Mg,Sn,Cl,25,Rb2Cs2Mg3SnCl12,RbCsMg2Cl6,RbCsSn2Cl6,3.3036000000000003,False,-2.0030577499999995,0.022003392495282714
RbCsMgSnCl6,Rb,Cs,Mg,Sn,Cl,50,RbCsMgSnCl6,RbCsMg2Cl6,RbCsSn2Cl6,2.5525,True,-1.8789117499999997,0.026723321910760323
RbCsMgSnCl6,Rb,Cs,Mg,Sn,Cl,75,Rb2Cs2MgSn3Cl12,RbCsMg2Cl6,RbCsSn2Cl6,,,,
KRbCaCoBr6,K,Rb,Ca,Co,Br,25,K2Rb2Ca3CoBr12,KRbCa2Br6,KRbCo2Br6,0.4113,False,-1.8306425000000004,0.05893075782450108
KRbCaCoBr6,K,Rb,Ca,Co,Br,50,KRbCaCoBr6,KRbCa2Br6,KRbCo2Br6,0.32030000000000003,False,-1.5415312499999998,0.0851448286578349
KRbCaCoBr6,K,Rb,Ca,Co,Br,75,K2Rb2CaCo3Br12,KRbCa2Br6,KRbCo2Br6,0.30580000000000007,False,-1.2516275000000001,0.11215139949116759
KRbCrPbBr6,K,Rb,Cr,Pb,Br,25,K2Rb2Cr3PbBr12,KRbCr2Br6,KRbPb2Br6,0.015700000000000047,False,-1.3033104999999998,0.057036656449501955
KRbCrPbBr6,K,Rb,Cr,Pb,Br,50,KRbCrPbBr6,KRbCr2Br6,KRbPb2Br6,0.0,False,-1.3438425000000003,0.05195761761616646
KRbCrPbBr6,K,Rb,Cr,Pb,Br,75,K2Rb2CrPb3Br12,KRbCr2Br6,KRbPb2Br6,0.0,False,-1.3686625,0.06259057878283247
Cs2ZnSrF6,Cs,,Zn,Sr,F,25,Cs4Zn3SrF12,CsZnF3,CsSrF3,4.221,False,-2.92025975,0.06842499547866243
Cs2ZnSrF6,Cs,,Zn,Sr,F,50,Cs2ZnSrF6,CsZnF3,CsSrF3,4.7675,False,-3.152743750000001,0.06567379747865942
Cs2ZnSrF6,Cs,,Zn,Sr,F,75,Cs4ZnSr3F12,CsZnF3,CsSrF3,5.5017000000000005,False,-3.3991980000000006,0.03841239447865874
KCsMgCoBr6,K,Cs,Mg,Co,Br,25,K2Cs2Mg3CoBr12,KCsMg2Br6,KCsCo2Br6,0.3772,False,-1.57053275,0.07451145260227898
KCsMgCoBr6,K,Cs,Mg,Co,Br,50,KCsMgCoBr6,KCsMg2Br6,KCsCo2Br6,0.32620000000000005,False,-1.3684490000000005,0.0985207276439457
KCsMgCoBr6,K,Cs,Mg,Co,Br,75,K2Cs2MgCo3Br12,KCsMg2Br6,KCsCo2Br6,0.15500000000000003,False,-1.16772725,0.12116800268561212
Cs2CoCdBr6,Cs,,Co,Cd,Br,25,Cs4Co3CdBr12,CsCoBr3,CsCdBr3,0.13369999999999993,False,-1.1003152500000006,0.1175599188939449
Cs2CoCdBr6,Cs,,Co,Cd,Br,50,Cs2CoCdBr6,CsCoBr3,CsCdBr3,0.18700000000000006,False,-1.2049734999999995,0.09890090711616839
Cs2CoCdBr6,Cs,,Co,Cd,Br,75,Cs4CoCd3Br12,CsCoBr3,CsCdBr3,0.20280000000000004,False,-1.3115932499999998,0.07779354503283464
Cs2CaSnBr6,Cs,,Ca,Sn,Br,25,Cs4Ca3SnBr12,CsCaBr3,CsSnBr3,3.4101,False,-1.9882682500000002,0.00536675376112461
Cs2CaSnBr6,Cs,,Ca,Sn,Br,50,Cs2CaSnBr6,CsCaBr3,CsSnBr3,2.0668,True,-1.79774975,0.009244007522245301
Cs2CaSnBr6,Cs,,Ca,Sn,Br,75,Cs4CaSn3Br12,CsCaBr3,CsSnBr3,1.5975000000000001,False,-1.6112600000000001,0.006712398477182191
KCsCaVCl6,K,Cs,Ca,V,Cl,25,K2Cs2Ca3VCl12,KCsCa2Cl6,KCsV2Cl6,1.1549999999999998,False,-2.2698162499999994,0.014114931528602881
KCsCaVCl6,K,Cs,Ca,V,Cl,50,KCsCaVCl6,KCsCa2Cl6,KCsV2Cl6,0.4370000000000003,False,-2.0576225,0.03313631687146934
KCsCaVCl6,K,Cs,Ca,V,Cl,75,K2Cs2CaV3Cl12,KCsCa2Cl6,KCsV2Cl6,0.32810000000000006,False,-1.8539700000000003,0.043426547871470156
K2NiZnF6,K,,Ni,Zn,F,25,K4Ni3ZnF12,KNiF3,KZnF3,0.6504,False,-2.4490729999999994,0.027773921145334057
K2NiZnF6,K,,Ni,Zn,F,50,K2NiZnF6,KNiF3,KZnF3,0.706,False,-2.54661275,0.02903551114533265
K2NiZnF6,K,,Ni,Zn,F,75,K4NiZn3F12,KNiF3,KZnF3,1.3798000000000001,False,-2.64460275,0.02943576285366767
KRbCoNiCl6,K,Rb,Co,Ni,Cl,25,K2Rb2Co3NiCl12,KRbCo2Cl6,KRbNi2Cl6,0.0,False,-1.2509845,0.11517016187147089
KRbCoNiCl6,K,Rb,Co,Ni,Cl,50,KRbCoNiCl6,KRbCo2Cl6,KRbNi2Cl6,0.0,False,-1.2649672499999998,0.1057179988714716
KRbCoNiCl6,K,Rb,Co,Ni,Cl,75,K2Rb2CoNi3Cl12,KRbCo2Cl6,KRbNi2Cl6,0.0,False,-1.28090525,0.09431058587147234
RbCsCrSnCl6,Rb,Cs,Cr,Sn,Cl,25,Rb2Cs2Cr3SnCl12,RbCsCr2Cl6,RbCsSn2Cl6,0.0,False,-1.6089567499999995,0.05152652998694851
RbCsCrSnCl6,Rb,Cs,Cr,Sn,Cl,50,RbCsCrSnCl6,RbCsCr2Cl6,RbCsSn2Cl6,0.0,False,-1.6139975000000004,0.04632455553516657
RbCsCrSnCl6,Rb,Cs,Cr,Sn,Cl,75,Rb2Cs2CrSn3Cl12,RbCsCr2Cl6,RbCsSn2Cl6,0.0,False,-1.6198324999999998,0.0395651293491488
Cs2CrMnCl6,Cs,,Cr,Mn,Cl,25,Cs4Cr3MnCl12,CsCrCl3,CsMnCl3,0.0,False,-1.6253262499999999,0.05493000349294874
Cs2CrMnCl6,Cs,,Cr,Mn,Cl,50,Cs2CrMnCl6,CsCrCl3,CsMnCl3,0.0,False,-1.63872025,0.04794709728108959
Cs2CrMnCl6,Cs,,Cr,Mn,Cl,75,Cs4CrMn3Cl12,CsCrCl3,CsMnCl3,0.0,False,-1.6526997500000007,0.04037869106922809
KCsMgCrCl6,K,Cs,Mg,Cr,Cl,25,K2Cs2Mg3CrCl12,KCsMg2Cl6,KCsCr2Cl6,0.0,False,-1.96409675,0.054191412517308635
KCsMgCrCl6,K,Cs,Mg,Cr,Cl,50,KCsMgCrCl6,KCsMg2Cl6,KCsCr2Cl6,0.0,False,-1.83816875,0.059740796454808454
KCsMgCrCl6,K,Cs,Mg,Cr,Cl,75,K2Cs2MgCr3Cl12,KCsMg2Cl6,KCsCr2Cl6,0.0,False,-1.7121879999999998,0.057057262329806235
Rb2MnPbF6,Rb,,Mn,Pb,F,25,Rb4Mn3PbF12,RbMnF3,RbPbF3,2.0633,False,-2.75663575,0.021991654488306978
Rb2MnPbF6,Rb,,Mn,Pb,F,50,Rb2MnPbF6,RbMnF3,RbPbF3,2.1250999999999998,False,-2.73369025,0.03327646285797581
Rb2MnPbF6,Rb,,Mn,Pb,F,75,Rb4MnPb3F12,RbMnF3,RbPbF3,2.4375,False,-2.7182287500000006,0.034048098168319996
RbCsMnPbCl6,Rb,Cs,Mn,Pb,Cl,25,Rb2Cs2Mn3PbCl12,RbCsMn2Cl6,RbCsPb2Cl6,1.667,False,-1.6796515000000007,0.023732076349532782
RbCsMnPbCl6,Rb,Cs,Mn,Pb,Cl,50,RbCsMnPbCl6,RbCsMn2Cl6,RbCsPb2Cl6,1.8416,False,-1.68840875,0.026027115432603942
RbCsMnPbCl6,Rb,Cs,Mn,Pb,Cl,75,Rb2Cs2MnPb3Cl12,RbCsMn2Cl6,RbCsPb2Cl6,2.3371000000000004,False,-1.6995104999999995,0.024033724788401045
RbCsCaCdCl6,Rb,Cs,Ca,Cd,Cl,25,Rb2Cs2Ca3CdCl12,RbCsCa2Cl6,RbCsCd2Cl6,4.0136,True,-2.27668225,0.009958991176202137
RbCsCaCdCl6,Rb,Cs,Ca,Cd,Cl,50,RbCsCaCdCl6,RbCsCa2Cl6,RbCsCd2Cl6,2.9753,True,-2.06791675,0.020104482352403252
RbCsCaCdCl6,Rb,Cs,Ca,Cd,Cl,75,Rb2Cs2CaCd3Cl12,RbCsCa2Cl6,RbCsCd2Cl6,2.5873999999999997,False,-1.8598149999999998,0.026080585195271233
K2CoCdF6,K,,Co,Cd,F,25,K4Co3CdF12,KCoF3,KCdF3,0.21650000000000014,False,-2.4323065,0.038252364520331206
K2CoCdF6,K,,Co,Cd,F,50,K2CoCdF6,KCoF3,KCdF3,0.2970999999999999,False,-2.4951022500000004,0.037416820478664015
K2CoCdF6,K,,Co,Cd,F,75,K4CoCd3F12,KCoF3,KCdF3,0.3675999999999999,False,-2.5605322499999996,0.026848345478660107
Cs2MgCaI6,Cs,,Mg,Ca,I,25,Cs4Mg3CaI12,CsMgI3,CsCaI3,1.7765000000000002,True,-1.4184464999999995,0.03587186745699178
Cs2MgCaI6,Cs,,Mg,Ca,I,50,Cs2MgCaI6,CsMgI3,CsCaI3,2.1961999999999997,True,-1.5155854999999998,0.026517018123658698
Cs2MgCaI6,Cs,,Mg,Ca,I,75,Cs4MgCa3I12,CsMgI3,CsCaI3,3.0132,False,-1.6140297499999996,0.015856918790325025
Cs2CaCoCl6,Cs,,Ca,Co,Cl,25,Cs4Ca3CoCl12,CsCaCl3,CsCoCl3,0.4872000000000001,False,-2.1989395000000003,0.03172938493573385
Cs2CaCoCl6,Cs,,Ca,Co,Cl,50,Cs2CaCoCl6,CsCaCl3,CsCoCl3,0.2974000000000001,False,-1.8874780000000002,0.06802776987147086
Cs2CaCoCl6,Cs,,Ca,Co,Cl,75,Cs4CaCo3Cl12,CsCaCl3,CsCoCl3,0.3711,False,-1.58207625,0.09774831287147334
Cs2MnPbI6,Cs,,Mn,Pb,I,25,Cs4Mn3PbI12,CsMnI3,CsPbI3,1.1419000000000001,False,-0.9941780000000001,0.05877891706762073
Cs2MnPbI6,Cs,,Mn,Pb,I,50,Cs2MnPbI6,CsMnI3,CsPbI3,1.1638000000000002,False,-1.0298365,0.055308054252966254
Cs2MnPbI6,Cs,,Mn,Pb,I,75,Cs4MnPb3I12,CsMnI3,CsPbI3,1.7314999999999998,False,-1.0727742500000006,0.04247591680289364
Cs2CaMnBr6,Cs,,Ca,Mn,Br,25,Cs4Ca3MnBr12,CsCaBr3,CsMnBr3,2.5114,False,-1.9836245,0.016358805664404397
Cs2CaMnBr6,Cs,,Ca,Mn,Br,50,Cs2CaMnBr6,CsCaBr3,CsMnBr3,1.6959,False,-1.7836572500000003,0.03603311132880993
Cs2CaMnBr6,Cs,,Ca,Mn,Br,75,Cs4CaMn3Br12,CsCaBr3,CsMnBr3,1.4976,False,-1.5871220000000001,0.04385607339346542
Rb2CoCdBr6,Rb,,Co,Cd,Br,25,Rb4Co3CdBr12,RbCoBr3,RbCdBr3,0.08579999999999999,False,-1.0706950000000006,0.1268152037828325
Rb2CoCdBr6,Rb,,Co,Cd,Br,50,Rb2CoCdBr6,RbCoBr3,RbCdBr3,0.3167,False,-1.1744040000000002,0.10861859169949906
Rb2CoCdBr6,Rb,,Co,Cd,Br,75,Rb4CoCd3Br12,RbCoBr3,RbCdBr3,0.43019999999999997,False,-1.2799925,0.08459978857450157
NaRbCoCuBr6,Na,Rb,Co,Cu,Br,25,Na2Rb2Co3CuBr12,NaRbCo2Br6,NaRbCu2Br6,0.0,False,-0.95068525,0.13251774124299853
NaRbCoCuBr6,Na,Rb,Co,Cu,Br,50,NaRbCoCuBr6,NaRbCo2Br6,NaRbCu2Br6,0.0,False,-0.9784932499999996,0.1093970369096664
NaRbCoCuBr6,Na,Rb,Co,Cu,Br,75,Na2Rb2CoCu3Br12,NaRbCo2Br6,NaRbCu2Br6,0.0,False,-0.9987342500000004,0.07648619792229239
Rb2MgSnCl6,Rb,,Mg,Sn,Cl,25,Rb4Mg3SnCl12,RbMgCl3,RbSnCl3,,,,
Rb2MgSnCl6,Rb,,Mg,Sn,Cl,50,Rb2MgSnCl6,RbMgCl3,RbSnCl3,2.638,False,-1.86472525,0.02884581672326192
Rb2MgSnCl6,Rb,,Mg,Sn,Cl,75,Rb4MgSn3Cl12,RbMgCl3,RbSnCl3,2.4103,False,-1.7480829999999998,0.02330008885748658
KCsCoPbBr6,K,Cs,Co,Pb,Br,25,K2Cs2Co3PbBr12,KCsCo2Br6,KCsPb2Br6,0.15289999999999992,False,-1.09006275,0.11394253889394479
KCsCoPbBr6,K,Cs,Co,Pb,Br,50,KCsCoPbBr6,KCsCo2Br6,KCsPb2Br6,0.3184,False,-1.2114832500000001,0.08570655006061134
KCsCoPbBr6,K,Cs,Co,Pb,Br,75,K2Cs2CoPb3Br12,KCsCo2Br6,KCsPb2Br6,0.43189999999999995,False,-1.33240325,0.05797106122727724
Rb2MgCdCl6,Rb,,Mg,Cd,Cl,25,Rb4Mg3CdCl12,RbMgCl3,RbCdCl3,3.1456,True,-1.998451,0.020255035746473915
Rb2MgCdCl6,Rb,,Mg,Cd,Cl,50,Rb2MgCdCl6,RbMgCl3,RbCdCl3,2.6574999999999998,True,-1.8769142499999998,0.02688301928814063
Rb2MgCdCl6,Rb,,Mg,Cd,Cl,75,Rb4MgCd3Cl12,RbMgCl3,RbCdCl3,2.4191000000000003,False,-1.7573549999999998,0.029648866996475398
Rb2NiZnF6,Rb,,Ni,Zn,F,25,Rb4Ni3ZnF12,RbNiF3,RbZnF3,0.6208999999999999,True,-2.42303875,0.02563804981199791
Rb2NiZnF6,Rb,,Ni,Zn,F,50,Rb2NiZnF6,RbNiF3,RbZnF3,0.6688,False,-2.5223890000000004,0.025588199145328616
Rb2NiZnF6,Rb,,Ni,Zn,F,75,Rb4NiZn3F12,RbNiF3,RbZnF3,1.3180999999999998,False,-2.62254525,0.024732348478661237
RbCsMnPbBr6,Rb,Cs,Mn,Pb,Br,25,Rb2Cs2Mn3PbBr12,RbCsMn2Br6,RbCsPb2Br6,1.4838999999999998,False,-1.3927095,0.04487797801846316
RbCsMnPbBr6,Rb,Cs,Mn,Pb,Br,50,RbCsMnPbBr6,RbCsMn2Br6,RbCsPb2Br6,,,,
RbCsMnPbBr6,Rb,Cs,Mn,Pb,Br,75,Rb2Cs2MnPb3Br12,RbCsMn2Br6,RbCsPb2Br6,2.0484999999999998,False,-1.4423840000000006,0.03320271788915097
Cs2MgSrF6,Cs,,Mg,Sr,F,25,Cs4Mg3SrF12,CsMgF3,CsSrF3,6.651,True,-3.46841425,0.057182774103662126
Cs2MgSrF6,Cs,,Mg,Sr,F,50,Cs2MgSrF6,CsMgF3,CsSrF3,6.5111,True,-3.5097745000000002,0.0595579298953286
Cs2MgSrF6,Cs,,Mg,Sr,F,75,Cs4MgSr3F12,CsMgF3,CsSrF3,6.2263,True,-3.583250000000001,0.02981783568699381
Rb2MgCaBr6,Rb,,Mg,Ca,Br,25,Rb4Mg3CaBr12,RbMgBr3,RbCaBr3,3.2138999999999998,True,-1.863909,0.023015379824503412
Rb2MgCaBr6,Rb,,Mg,Ca,Br,50,Rb2MgCaBr6,RbMgBr3,RbCaBr3,3.5231999999999997,False,-1.9564689999999998,0.015278084032837036
Rb2MgCaBr6,Rb,,Mg,Ca,Br,75,Rb4MgCa3Br12,RbMgBr3,RbCaBr3,,,,
Cs2MgPbCl6,Cs,,Mg,Pb,Cl,25,Cs4Mg3PbCl12,CsMgCl3,CsPbCl3,3.9726999999999997,False,-2.0356812500000006,0.016363426652723945
Cs2MgPbCl6,Cs,,Mg,Pb,Cl,50,Cs2MgPbCl6,CsMgCl3,CsPbCl3,3.2985,False,-1.9264815,0.0222482293506423
